datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,returns,btc_returns,equity_curve,btc_equity_curve,drawdown,btc_drawdown
2019-06-01 05:23:00,0.5434733807925926,0.5925557807925925,5007.392625587803,8450.5,,1,0.048965100000000004,413.77957755000006,0.0009601000000000001,0.048965100000000004,413.77957755000006,3.6811800000000006e-05,0.5925557807925925,5007.392625587803,-0.002125524000708534,0.0,1.0001154048620449,0.9999378800875,0.002725167986812549,6.211991250004711e-05
2019-06-01 05:24:00,0.5434733807925926,0.5925557807925925,5005.911236135822,8448.0,,1,0.04894470000000001,413.4848256000001,0.0009597000000000002,0.04894470000000001,413.4848256000001,3.6811800000000006e-05,0.5925557807925925,5005.911236135822,-0.0002958404828116157,0.0,0.9998195302378031,0.9999378800875,0.003021042611054292,6.211991250004711e-05
2019-06-01 05:25:00,0.5434733807925926,0.5925557807925925,5008.874015039784,8453.0,,1,0.0488835,413.21222550000005,0.0009585,0.0488835,413.21222550000005,3.6811800000000006e-05,0.5925557807925925,5008.874015039784,0.0005918560606059664,0.0,1.0004112794862865,0.9999378800875,0.0024292933625709168,6.211991250004711e-05
2019-06-01 05:26:00,0.5434733807925926,0.5925557807925925,5010.355404491766,8455.5,,1,0.0488784,413.2913112,0.0009584,0.0488784,413.2913112,3.6811800000000006e-05,0.5925557807925925,5010.355404491766,0.00029575298710526887,0.0,1.0007071541105284,0.9999378800875,0.0021334187383290626,6.211991250004711e-05
2019-06-01 05:27:00,0.5923517807925925,0.5923517807925925,5016.0348797516735,8468.0,-1,1,0.0,0.0,0.0009571,0.0,0.0,0.0007868118000000001,0.5923517807925925,5016.0348797516735,0.0011335473836477927,-0.0003442713861083746,1.001841503086868,0.9995936300874999,0.0009990697619894906,0.000406369912500093
2019-06-01 05:28:00,0.5923517807925925,0.5923517807925925,5013.665472628503,8464.0,,1,0.0,0.0,0.000956,0.0,0.0,0.0007868118000000001,0.5923517807925925,5013.665472628503,-0.0004723665564477786,0.0,1.0013682666659482,0.9995936300874999,0.0014723061829091666,0.000406369912500093
2019-06-01 05:29:00,0.5923517807925925,0.5923517807925925,5004.484020026218,8448.5,,1,0.0,0.0,0.0009562000000000001,0.0,0.0,0.0007868118000000001,0.5923517807925925,5004.484020026218,-0.0018312854442344983,0.0,0.9995344755348846,0.9995936300874999,0.0033060973139728,0.000406369912500093
2019-06-01 05:30:00,0.5923517807925925,0.5923517807925925,4996.487270985518,8435.0,,1,0.0,0.0,0.0009551000000000001,0.0,0.0,0.0007868118000000001,0.5923517807925925,4996.487270985518,-0.0015979167899626834,0.0,0.9979373026142809,0.9995936300874999,0.0049032702345764845,0.000406369912500093
2019-06-01 05:31:00,0.5923517807925925,0.5923517807925925,4997.07962276631,8436.0,,1,0.0,0.0,0.0009558,0.0,0.0,0.0007868118000000001,0.5923517807925925,4997.07962276631,0.00011855364552459946,0.0,0.9980556117195108,0.9995936300874999,0.0047849611293465655,0.000406369912500093
2019-06-01 05:32:00,0.5923517807925925,0.5923517807925925,4998.856678108688,8439.0,,1,0.0,0.0,0.0009557000000000001,0.0,0.0,0.0007868118000000001,0.5923517807925925,4998.856678108688,0.00035561877667134034,0.0,0.9984105390352005,0.9995936300874999,0.0044300338136569195,0.000406369912500093
2019-06-01 05:33:00,0.5923517807925925,0.5923517807925925,5002.410788793444,8445.0,,1,0.0,0.0,0.0009542999999999999,0.0,0.0,0.0007868118000000001,0.5923517807925925,5002.410788793444,0.0007109847138286884,0.0,0.99912039366658,0.9995936300874999,0.0037201791822774055,0.000406369912500093
2019-06-01 05:34:00,0.5923517807925925,0.5923517807925925,5000.041381670274,8441.0,,1,0.0,0.0,0.0009550000000000001,0.0,0.0,0.0007868118000000001,0.5923517807925925,5000.041381670274,-0.000473653049141487,0.0,0.9986471572456604,0.9995936300874999,0.0041934156031969705,0.000406369912500093
2019-06-01 05:35:00,0.5923517807925925,0.5923517807925925,5000.633733451066,8442.0,,1,0.0,0.0,0.0009564,0.0,0.0,0.0007868118000000001,0.5923517807925925,5000.633733451066,0.00011846937566639681,0.0,0.9987654663508904,0.9995936300874999,0.0040751064979670515,0.000406369912500093
2019-06-01 05:36:00,0.5923517807925925,0.5923517807925925,4997.07962276631,8436.0,,1,0.0,0.0,0.0009568,0.0,0.0,0.0007868118000000001,0.5923517807925925,4997.07962276631,-0.000710732054015728,0.0,0.9980556117195108,0.9995936300874999,0.0047849611293465655,0.000406369912500093
2019-06-01 05:37:00,0.5923517807925925,0.5923517807925925,4998.264326327896,8438.0,,1,0.0,0.0,0.0009564,0.0,0.0,0.0007868118000000001,0.5923517807925925,4998.264326327896,0.00023707918444770826,0.0,0.9982922299299708,0.9995936300874999,0.0045483429188866165,0.000406369912500093
2019-06-01 05:38:00,0.5923517807925925,0.5923517807925925,4997.671974547104,8437.0,,1,0.0,0.0,0.0009566,0.0,0.0,0.0007868118000000001,0.5923517807925925,4997.671974547104,-0.00011851149561503682,0.0,0.9981739208247409,0.9995936300874999,0.0046666520241165355,0.000406369912500093
2019-06-01 05:39:00,0.5923517807925925,0.5923517807925925,4998.264326327896,8438.0,,1,0.0,0.0,0.0009570000000000001,0.0,0.0,0.0007868118000000001,0.5923517807925925,4998.264326327896,0.00011852554225422196,0.0,0.9982922299299707,0.9995936300874999,0.0045483429188867275,0.000406369912500093
2019-06-01 05:40:00,0.5923517807925925,0.5923517807925925,5005.964899478199,8451.0,,1,0.0,0.0,0.0009582000000000001,0.0,0.0,0.0007868118000000001,0.5923517807925925,5005.964899478199,0.0015406494429959228,0.0,0.9998302482979594,0.9995936300874999,0.0030103245508980025,0.000406369912500093
2019-06-01 05:41:00,0.5923517807925925,0.5923517807925925,5011.296065505333,8460.0,,1,0.0,0.0,0.0009596,0.0,0.0,0.0007868118000000001,0.5923517807925925,5011.296065505333,0.0010649627263046302,0.0,1.0008950302450286,0.9995936300874999,0.0019455426038288426,0.000406369912500093
2019-06-01 05:42:00,0.5923517807925925,0.5923517807925925,5015.442527970881,8467.0,,1,0.0,0.0,0.0009599999999999999,0.0,0.0,0.0007868118000000001,0.5923517807925925,5015.442527970881,0.0008274231678486732,0.0,1.001723193981638,0.9995936300874999,0.0011173788672194096,0.000406369912500093
2019-06-01 05:43:00,0.5923517807925925,0.5923517807925925,5015.146352080485,8466.5,,1,0.0,0.0,0.0009599,0.0,0.0,0.0007868118000000001,0.5923517807925925,5015.146352080485,-5.905279319717849e-05,0.0,1.001664039429023,0.9995936300874999,0.001176533419834369,0.000406369912500093
2019-06-01 05:44:00,0.5923517807925925,0.5923517807925925,5015.738703861277,8467.5,,1,0.0,0.0,0.0009591000000000001,0.0,0.0,0.0007868118000000001,0.5923517807925925,5015.738703861277,0.00011811256127081116,0.0,1.001782348534253,0.9995936300874999,0.00105822431460445,0.000406369912500093
2019-06-01 05:45:00,0.5923517807925925,0.5923517807925925,5017.8119350940515,8471.0,,1,0.0,0.0,0.000959,0.0,0.0,0.0007868118000000001,0.5923517807925925,5017.8119350940515,0.00041334514319468774,0.0,1.0021964304025577,0.9995936300874999,0.0006441424462997336,0.000406369912500093
2019-06-01 05:46:00,0.5923517807925925,0.5923517807925925,5016.0348797516735,8468.0,,1,0.0,0.0,0.0009578,0.0,0.0,0.0007868118000000001,0.5923517807925925,5016.0348797516735,-0.00035414945106837514,0.0,1.001841503086868,0.9995936300874999,0.0009990697619894906,0.000406369912500093
2019-06-01 05:47:00,0.5425088265925926,0.5923144265925926,5014.2377783195925,8465.5,1,1,0.04982640000000001,421.80538920000004,0.0009582000000000001,0.04982640000000001,421.80538920000004,0.0008241660000000001,0.5923144265925926,5014.2377783195925,-0.00035827131891275066,-6.306083852736233e-05,1.0014825720102154,0.999530594875,0.001358000838642015,0.00046940512500004417
2019-06-01 05:48:00,0.5425088265925926,0.5923144265925926,5020.457079798814,8476.0,,1,0.0498108,422.19634080000003,0.0009579,0.0498108,422.19634080000003,0.0008241660000000001,0.5923144265925926,5020.457079798814,0.0012403283917075125,0.0,1.00272473927808,0.999530594875,0.00011583357077737944,0.00046940512500004417
2019-06-01 05:49:00,0.5425088265925926,0.5923144265925926,5024.010966358371,8482.0,,1,0.049816,422.539312,0.000958,0.049816,422.539312,0.0008241660000000001,0.5923144265925926,5024.010966358371,0.0007078810759792997,0.0,1.0034345491454313,0.999530594875,0.0,0.00046940512500004417
2019-06-01 05:50:00,0.5425088265925926,0.5923144265925926,5033.487997183852,8498.0,,1,0.049842000000000004,423.557316,0.0009585,0.049842000000000004,423.557316,0.0008241660000000001,0.5923144265925926,5033.487997183852,0.0018863475595376489,0.0,1.0053273754583676,0.999530594875,0.0,0.00046940512500004417
2019-06-01 05:51:00,0.5425088265925926,0.5923144265925926,5040.891927516259,8510.5,,1,0.0498524,424.2688502,0.0009586999999999999,0.0498524,424.2688502,0.0008241660000000001,0.5923144265925926,5040.891927516259,0.0014709343374910144,0.0,1.006806146015349,0.999530594875,0.0,0.00046940512500004417
2019-06-01 05:52:00,0.5425088265925926,0.5923144265925926,5029.045638984408,8490.5,,1,0.0498004,422.8302962,0.0009577,0.0498004,422.8302962,0.0008241660000000001,0.5923144265925926,5029.045638984408,-0.002350038188120407,0.0,1.0044401131241787,0.999530594875,0.002366032891170322,0.00046940512500004417
2019-06-01 05:53:00,0.5425088265925926,0.5923144265925926,5024.010966358371,8482.0,,1,0.049738,421.87771599999996,0.0009565,0.049738,421.87771599999996,0.0008241660000000001,0.5923144265925926,5024.010966358371,-0.0010011188975913576,0.0,1.0034345491454313,0.999530594875,0.0033715968699177257,0.00046940512500004417
2019-06-01 05:54:00,0.5425088265925926,0.5923144265925926,5034.080311610444,8499.0,,1,0.04972240000000001,422.59067760000005,0.0009562000000000001,0.04972240000000001,422.59067760000005,0.0008241660000000001,0.5923144265925926,5034.080311610444,0.00200424428200896,0.0,1.0054456771029263,0.999530594875,0.0013604689124226965,0.00046940512500004417
2019-06-01 05:55:00,0.5425088265925926,0.5923144265925926,5044.445814075815,8516.5,,1,0.04972240000000001,423.46081960000004,0.0009562000000000001,0.04972240000000001,423.46081960000004,0.0008241660000000001,0.5923144265925926,5044.445814075815,0.0020590657724439687,0.0,1.0075159558827007,0.999530594875,0.0,0.00046940512500004417
2019-06-01 05:56:00,0.5425088265925926,0.5923144265925926,5043.26118522263,8514.5,,1,0.049753599999999995,423.62702719999993,0.0009568,0.049753599999999995,423.62702719999993,0.0008241660000000001,0.5923144265925926,5043.26118522263,-0.00023483825515180357,0.0,1.0072793525935837,0.999530594875,0.00023660328911701,0.00046940512500004417
2019-06-01 05:57:00,0.5425088265925926,0.5923144265925926,5045.038128502408,8517.5,,1,0.0497744,423.953452,0.0009572000000000001,0.0497744,423.953452,0.0008241660000000001,0.5923144265925926,5045.038128502408,0.00035234012566798256,0.0,1.0076342575272592,0.999530594875,0.0,0.00046940512500004417
2019-06-01 05:58:00,0.5425088265925926,0.5923144265925926,5043.557342435926,8515.0,,1,0.0497744,423.829016,0.0009572000000000001,0.0497744,423.829016,0.0008241660000000001,0.5923144265925926,5043.557342435926,-0.00029351335485761076,0.0,1.0073385034158628,0.999530594875,0.00029575411139637353,0.00046940512500004417
2019-06-01 05:59:00,0.5425088265925926,0.5923144265925926,5041.484241942851,8511.5,,1,0.0497692,423.6105458,0.0009571,0.0497692,423.6105458,0.0008241660000000001,0.5923144265925926,5041.484241942851,-0.00041103934233721606,0.0,1.0069244476599077,0.999530594875,0.0007098098673514741,0.00046940512500004417
2019-06-01 06:00:00,0.5922780265925925,0.5922780265925925,5039.69372827637,8509.0,-1,1,0.0,0.0,0.0009572000000000001,0.0,0.0,0.001574166,0.5922780265925925,5039.69372827637,-0.0003551560573342716,-6.145384675071419e-05,1.0065668323430434,0.9994691698749999,0.0010674251842157645,0.0005308301250001035
2019-06-01 06:01:00,0.5922780265925925,0.5922780265925925,5050.94701078163,8528.0,,1,0.0,0.0,0.0009573,0.0,0.0,0.001574166,0.5922780265925925,5050.94701078163,0.0022329298389940355,0.0,1.0088144254579239,0.9994691698749999,0.0,0.0005308301250001035
2019-06-01 06:02:00,0.5922780265925925,0.5922780265925925,5055.092956967777,8535.0,,1,0.0,0.0,0.0009577,0.0,0.0,0.001574166,0.5922780265925925,5055.092956967777,0.0008208255159474209,0.0,1.0096424860791955,0.9994691698749999,0.0,0.0005308301250001035
2019-06-01 06:03:00,0.5922780265925925,0.5922780265925925,5050.650871768333,8527.5,,1,0.0,0.0,0.0009574999999999999,0.0,0.0,0.001574166,0.5922780265925925,5050.650871768333,-0.0008787346221441616,0.0,1.00875527827069,0.9994691698749999,0.0008872078085055968,0.0005308301250001035
2019-06-01 06:04:00,0.5922780265925925,0.5922780265925925,5058.05434710074,8540.0,,1,0.0,0.0,0.0009577,0.0,0.0,0.001574166,0.5922780265925925,5058.05434710074,0.0014658457930225577,0.0,1.0102339579515323,0.9994691698749999,0.0,0.0005308301250001035
2019-06-01 06:05:00,0.5922780265925925,0.5922780265925925,5052.723844861407,8531.0,,1,0.0,0.0,0.0009570000000000001,0.0,0.0,0.001574166,0.5922780265925925,5052.723844861407,-0.0010538641686183015,0.0,1.0091693085813256,0.9994691698749999,0.0010646493702066717,0.0005308301250001035
2019-06-01 06:06:00,0.5922780265925925,0.5922780265925925,5057.462069074148,8539.0,,1,0.0,0.0,0.0009586,0.0,0.0,0.001574166,0.5922780265925925,5057.462069074148,0.0009377564177703857,0.0,1.0101156635770647,0.9994691698749999,0.00011829437446753133,0.0005308301250001035
2019-06-01 06:07:00,0.5922780265925925,0.5922780265925925,5056.573652034259,8537.5,,1,0.0,0.0,0.0009599999999999999,0.0,0.0,0.001574166,0.5922780265925925,5056.573652034259,-0.00017566459772799803,0.0,1.0099382220153637,0.9994691698749999,0.00029573593616860627,0.0005308301250001035
2019-06-01 06:08:00,0.5922780265925925,0.5922780265925925,5050.94701078163,8528.0,,1,0.0,0.0,0.0009614,0.0,0.0,0.001574166,0.5922780265925925,5050.94701078163,-0.0011127379209370236,0.0,1.0088144254579234,0.9994691698749999,0.0014195324936088216,0.0005308301250001035
2019-06-01 06:09:00,0.5422477319925926,0.5922405319925925,5050.627256832829,8528.0,1,1,0.0500708,427.0037824,0.0009628999999999999,0.0500708,427.0037824,0.0016116606000000002,0.5922405319925925,5050.627256832829,-6.33057420952321e-05,-6.330574209501005e-05,1.0087505617120835,0.9994058977374999,0.0014833962394487088,0.000594102262500118
2019-06-01 06:10:00,0.5422477319925926,0.5922405319925925,5057.141902684748,8539.0,,1,0.0500864,427.6877696,0.0009632,0.0500864,427.6877696,0.0016116606000000002,0.5922405319925925,5057.141902684748,0.001289868667917693,0.0,1.0100517174553802,0.9994058977374999,0.00018224049615200855,0.000594102262500118
2019-06-01 06:11:00,0.5422477319925926,0.5922405319925925,5055.957421620762,8537.0,,1,0.050060400000000005,427.36563480000007,0.0009627,0.050060400000000005,427.36563480000007,0.0016116606000000002,0.5922405319925925,5055.957421620762,-0.00023421946363755275,0.0,1.0098151436838716,0.9994058977374999,0.000418814267660661,0.000594102262500118
2019-06-01 06:12:00,0.5422477319925926,0.5922405319925925,5052.107858162811,8530.5,,1,0.0500552,426.9958836,0.0009626,0.0500552,426.9958836,0.0016116606000000002,0.5922405319925925,5052.107858162811,-0.0007613915895512413,0.0,1.0090462789264691,0.9994058977374999,0.0011876790250631153,0.000594102262500118
2019-06-01 06:13:00,0.5422477319925926,0.5922405319925925,5046.777693374877,8521.5,,1,0.0500188,426.2352042,0.0009619,0.0500188,426.2352042,0.0016116606000000002,0.5922405319925925,5046.777693374877,-0.0010550378055214082,0.0,1.007981696954681,0.9994058977374999,0.002252260996851163,0.000594102262500118
2019-06-01 06:14:00,0.5422477319925926,0.5922405319925925,5048.258294704859,8524.0,,1,0.0500344,426.4932256,0.0009622,0.0500344,426.4932256,0.0016116606000000002,0.5922405319925925,5048.258294704859,0.00029337557941677694,0.0,1.0082774141690667,0.9994058977374999,0.0019565437824655696,0.000594102262500118
2019-06-01 06:15:00,0.5422477319925926,0.5922405319925925,5046.185452842885,8520.5,,1,0.0500396,426.36241179999996,0.0009622999999999999,0.0500396,426.36241179999996,0.0016116606000000002,0.5922405319925925,5046.185452842885,-0.00041060534960102313,0.0,1.007863410068927,0.9994058977374999,0.0023705478826052673,0.000594102262500118
2019-06-01 06:16:00,0.5422477319925926,0.5922405319925925,5048.850535236851,8525.0,,1,0.0500032,426.27727999999996,0.0009616,0.0500032,426.27727999999996,0.0016116606000000002,0.5922405319925925,5048.850535236851,0.0005281380200692354,0.0,1.008395701054821,0.9994058977374999,0.0018382568967112434,0.000594102262500118
2019-06-01 06:17:00,0.5422477319925926,0.5922405319925925,5049.146655502847,8525.5,,1,0.0501176,427.27759879999996,0.0009638,0.0501176,427.27759879999996,0.0016116606000000002,0.5922405319925925,5049.146655502847,5.8651026392908534e-05,0.0,1.0084548444976982,0.9994058977374999,0.0017791134538340803,0.000594102262500118
2019-06-01 06:18:00,0.5422477319925926,0.5922405319925925,5051.515617630818,8529.5,,1,0.0501176,427.4780692,0.0009638,0.0501176,427.4780692,0.0016116606000000002,0.5922405319925925,5051.515617630818,0.0004691806932146658,0.0,1.0089279920407153,0.9994058977374999,0.0013059659108169974,0.000594102262500118
2019-06-01 06:19:00,0.5422477319925926,0.5922405319925925,5054.772940556777,8535.0,,1,0.050205999999999994,428.50820999999996,0.0009654999999999999,0.050205999999999994,428.50820999999996,0.0016116606000000002,0.5922405319925925,5054.772940556777,0.0006448209156455498,0.0,1.0095785699123634,0.9994058977374999,0.0006553880391688693,0.000594102262500118
2019-06-01 06:20:00,0.5422477319925926,0.5922405319925925,5057.141902684748,8539.0,,1,0.0502528,429.1086592,0.0009664,0.0502528,429.1086592,0.0016116606000000002,0.5922405319925925,5057.141902684748,0.0004686584651436565,0.0,1.0100517174553805,0.9994058977374999,0.0001822404961517865,0.000594102262500118
2019-06-01 06:21:00,0.5422477319925926,0.5922405319925925,5056.253541886758,8537.5,,1,0.050226799999999995,428.81130499999995,0.0009658999999999999,0.050226799999999995,428.81130499999995,0.0016116606000000002,0.5922405319925925,5056.253541886758,-0.00017566459772822007,0.0,1.009874287126749,0.9994058977374999,0.00035967082478327583,0.000594102262500118
2019-06-01 06:22:00,0.5422477319925926,0.5922405319925925,5051.8117378968145,8530.0,,1,0.0502216,428.390248,0.0009658,0.0502216,428.390248,0.0016116606000000002,0.5922405319925925,5051.8117378968145,-0.0008784773060027673,0.0,1.0089871354835924,0.9994058977374999,0.0012468224679398343,0.000594102262500118
2019-06-01 06:23:00,0.5422477319925926,0.5922405319925925,5051.8117378968145,8530.0,,1,0.0502528,428.656384,0.0009664,0.0502528,428.656384,0.0016116606000000002,0.5922405319925925,5051.8117378968145,0.0,0.0,1.0089871354835924,0.9994058977374999,0.0012468224679398343,0.000594102262500118
2019-06-01 06:24:00,0.5422477319925926,0.5922405319925925,5050.331136566832,8527.5,,1,0.0502788,428.75246699999997,0.0009669,0.0502788,428.75246699999997,0.0016116606000000002,0.5922405319925925,5050.331136566832,-0.0002930832356390356,0.0,1.0086914182692068,0.9994058977374999,0.0015425396823254278,0.000594102262500118
2019-06-01 06:25:00,0.5422477319925926,0.5922405319925925,5052.9962189607995,8532.0,,1,0.050268400000000005,428.8899888,0.0009667,0.050268400000000005,428.8899888,0.0016116606000000002,0.5922405319925925,5052.9962189607995,0.0005277044854883339,0.0,1.009223709255101,0.9994058977374999,0.0010102486964311819,0.000594102262500118
2019-06-01 06:26:00,0.5422477319925926,0.5922405319925925,5054.476820290781,8534.5,,1,0.050268400000000005,429.01565980000004,0.0009667,0.050268400000000005,429.01565980000004,0.0016116606000000002,0.5922405319925925,5054.476820290781,0.00029301453352070794,0.0,1.0095194264694864,0.9994058977374999,0.0007145314820458104,0.000594102262500118
2019-06-01 06:27:00,0.5422477319925926,0.5922405319925925,5051.515617630818,8529.5,,1,0.0502372,428.49819740000004,0.0009661,0.0502372,428.49819740000004,0.0016116606000000002,0.5922405319925925,5051.515617630818,-0.0005858574023082097,0.0,1.0089279920407153,0.9994058977374999,0.0013059659108169974,0.000594102262500118
2019-06-01 06:28:00,0.5422477319925926,0.5922405319925925,5050.035016300836,8527.0,,1,0.050232000000000006,428.32826400000005,0.0009660000000000001,0.050232000000000006,428.32826400000005,0.0016116606000000002,0.5922405319925925,5050.035016300836,-0.000293100416202674,0.0,1.0086322748263297,0.9994058977374999,0.001601683125202591,0.000594102262500118
