datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,returns,btc_returns,equity_curve,btc_equity_curve,drawdown,btc_drawdown
2019-06-01 01:16:00-04:00,0.5925925925925926,0.5925925925925926,5011.259259259259,8456.5,,1,0.0,0.0,0.0009624000000000001,0.0,0.0,0.0,0.5925925925925926,5011.259259259259,-0.00035463088835030465,0.0,1.0008876790152677,1.0,0.0019528938335897639,0.0
2019-06-01 01:17:00-04:00,0.5434733807925926,0.5925557807925925,5009.4665708205775,8454.0,1,1,0.049051800000000007,414.68391720000005,0.0009618000000000001,0.049051800000000007,414.68391720000005,3.6811800000000006e-05,0.5925557807925925,5009.4665708205775,-0.00035773212798140275,-6.211991250004711e-05,1.000529629335983,0.9999378800875,0.0023109435128743083,6.211991250004711e-05
2019-06-01 01:18:00-04:00,0.5434733807925926,0.5925557807925925,5010.651682382162,8456.0,,1,0.049046700000000006,414.73889520000006,0.0009617000000000001,0.049046700000000006,414.73889520000006,3.6811800000000006e-05,0.5925557807925925,5010.651682382162,0.00023657440264956975,0.0,1.0007663290353765,0.9999378800875,0.0020742438134808694,6.211991250004711e-05
2019-06-01 01:19:00-04:00,0.5434733807925926,0.5925557807925925,5013.910739176522,8461.5,,1,0.0490671,415.18126665,0.0009621,0.0490671,415.18126665,3.6811800000000006e-05,0.5925557807925925,5013.910739176522,0.0006504257332073937,0.0,1.0014172532087087,0.9999378800875,0.0014233196401487458,6.211991250004711e-05
2019-06-01 01:20:00-04:00,0.5434733807925926,0.5925557807925925,5013.614461286125,8461.0,,1,0.049046700000000006,414.98412870000004,0.0009617000000000001,0.049046700000000006,414.98412870000004,3.6811800000000006e-05,0.5925557807925925,5013.614461286125,-5.9091177687209395e-05,0.0,1.0013580782838603,0.9999378800875,0.001482494564997161,6.211991250004711e-05
2019-06-01 01:21:00-04:00,0.5434733807925926,0.5925557807925925,5018.354907532466,8469.0,,1,0.049031399999999996,415.24692659999994,0.0009614,0.049031399999999996,415.24692659999994,3.6811800000000006e-05,0.5925557807925925,5018.354907532466,0.000945514714572715,0.0,1.002304877081434,0.9999378800875,0.0005356957674234053,6.211991250004711e-05
2019-06-01 01:22:00-04:00,0.5434733807925926,0.5925557807925925,5018.05862964207,8468.5,,1,0.0489906,414.8768961,0.0009606,0.0489906,414.8768961,3.6811800000000006e-05,0.5925557807925925,5018.05862964207,-5.903884756175426e-05,0.0,1.0022457021565856,0.9999378800875,0.0005948706922718205,6.211991250004711e-05
2019-06-01 01:23:00-04:00,0.5434733807925926,0.5925557807925925,5007.392625587803,8450.5,,1,0.048965100000000004,413.77957755000006,0.0009601000000000001,0.048965100000000004,413.77957755000006,3.6811800000000006e-05,0.5925557807925925,5007.392625587803,-0.002125524000708534,0.0,1.0001154048620449,0.9999378800875,0.002725167986812549,6.211991250004711e-05
2019-06-01 01:24:00-04:00,0.5434733807925926,0.5925557807925925,5005.911236135822,8448.0,,1,0.04894470000000001,413.4848256000001,0.0009597000000000002,0.04894470000000001,413.4848256000001,3.6811800000000006e-05,0.5925557807925925,5005.911236135822,-0.0002958404828116157,0.0,0.9998195302378031,0.9999378800875,0.003021042611054292,6.211991250004711e-05
2019-06-01 01:25:00-04:00,0.5434733807925926,0.5925557807925925,5008.874015039784,8453.0,,1,0.0488835,413.21222550000005,0.0009585,0.0488835,413.21222550000005,3.6811800000000006e-05,0.5925557807925925,5008.874015039784,0.0005918560606059664,0.0,1.0004112794862865,0.9999378800875,0.0024292933625709168,6.211991250004711e-05
2019-06-01 01:26:00-04:00,0.5434733807925926,0.5925557807925925,5010.355404491766,8455.5,,1,0.0488784,413.2913112,0.0009584,0.0488784,413.2913112,3.6811800000000006e-05,0.5925557807925925,5010.355404491766,0.00029575298710526887,0.0,1.0007071541105284,0.9999378800875,0.0021334187383290626,6.211991250004711e-05
2019-06-01 01:27:00-04:00,0.5923151219925925,0.5923151219925925,5015.724453033274,8468.0,-1,1,0.0,0.0,0.0009571,0.0,0.0,7.34706e-05,0.5923151219925925,5015.724453033274,0.0010715903579801012,-0.0004061369541921156,1.001779502248035,0.9995317683624999,0.0010610706008225002,0.0004682316375000939
2019-06-01 01:28:00-04:00,0.5923151219925925,0.5923151219925925,5013.355192545303,8464.0,,1,0.0,0.0,0.000956,0.0,0.0,7.34706e-05,0.5923151219925925,5013.355192545303,-0.0004723665564478896,0.0,1.001306295114238,0.9995317683624999,0.0015342777346194492,0.0004682316375000939
2019-06-01 01:29:00-04:00,0.5923151219925925,0.5923151219925925,5004.174308154418,8448.5,,1,0.0,0.0,0.0009562000000000001,0.0,0.0,7.34706e-05,0.5923151219925925,5004.174308154418,-0.0018312854442342763,0.0,0.9994726174707751,0.9995317683624999,0.0033679553780823213,0.0004682316375000939
2019-06-01 01:30:00-04:00,0.5923151219925925,0.5923151219925925,4996.178054007518,8435.0,,1,0.0,0.0,0.0009551000000000001,0.0,0.0,7.34706e-05,0.5923151219925925,4996.178054007518,-0.0015979167899627944,0.0,0.9978755433942105,0.9995317683624999,0.004965029454646941,0.0004682316375000939
2019-06-01 01:31:00-04:00,0.5923151219925925,0.5923151219925925,4996.77036912951,8436.0,,1,0.0,0.0,0.0009558,0.0,0.0,7.34706e-05,0.5923151219925925,4996.77036912951,0.00011855364552459946,0.0,0.9979938451776597,0.9995317683624999,0.004846727671197759,0.0004682316375000939
2019-06-01 01:32:00-04:00,0.5923151219925925,0.5923151219925925,4998.5473144954885,8439.0,,1,0.0,0.0,0.0009557000000000001,0.0,0.0,7.34706e-05,0.5923151219925925,4998.5473144954885,0.0003556187766715624,0.0,0.9983487505280075,0.9995317683624999,0.004491822320849881,0.0004682316375000939
2019-06-01 01:33:00-04:00,0.5923151219925925,0.5923151219925925,5002.101205227444,8445.0,,1,0.0,0.0,0.0009542999999999999,0.0,0.0,7.34706e-05,0.5923151219925925,5002.101205227444,0.0007109847138284664,0.0,0.9990585612287027,0.9995317683624999,0.0037820116201546794,0.0004682316375000939
2019-06-01 01:34:00-04:00,0.5923151219925925,0.5923151219925925,4999.731944739473,8441.0,,1,0.0,0.0,0.0009550000000000001,0.0,0.0,7.34706e-05,0.5923151219925925,4999.731944739473,-0.000473653049141598,0.0,0.9985853540949058,0.9995317683624999,0.004255218753951628,0.0004682316375000939
2019-06-01 01:35:00-04:00,0.5923151219925925,0.5923151219925925,5000.324259861466,8442.0,,1,0.0,0.0,0.0009564,0.0,0.0,7.34706e-05,0.5923151219925925,5000.324259861466,0.00011846937566639681,0.0,0.998703655878355,0.9995317683624999,0.004136916970502447,0.0004682316375000939
2019-06-01 01:36:00-04:00,0.5923151219925925,0.5923151219925925,4996.77036912951,8436.0,,1,0.0,0.0,0.0009568,0.0,0.0,7.34706e-05,0.5923151219925925,4996.77036912951,-0.000710732054015728,0.0,0.9979938451776595,0.9995317683624999,0.00484672767119787,0.0004682316375000939
2019-06-01 01:37:00-04:00,0.5923151219925925,0.5923151219925925,4997.954999373495,8438.0,,1,0.0,0.0,0.0009564,0.0,0.0,7.34706e-05,0.5923151219925925,4997.954999373495,0.00023707918444770826,0.0,0.9982304487445581,0.9995317683624999,0.004610124104299285,0.0004682316375000939
2019-06-01 01:38:00-04:00,0.5923151219925925,0.5923151219925925,4997.362684251503,8437.0,,1,0.0,0.0,0.0009566,0.0,0.0,7.34706e-05,0.5923151219925925,4997.362684251503,-0.00011851149561503682,0.0,0.998112146961109,0.9995317683624999,0.004728425887748466,0.0004682316375000939
2019-06-01 01:39:00-04:00,0.5923151219925925,0.5923151219925925,4997.954999373495,8438.0,,1,0.0,0.0,0.0009570000000000001,0.0,0.0,7.34706e-05,0.5923151219925925,4997.954999373495,0.00011852554225422196,0.0,0.998230448744558,0.9995317683624999,0.004610124104299396,0.0004682316375000939
2019-06-01 01:40:00-04:00,0.5923151219925925,0.5923151219925925,5005.6550959594,8451.0,,1,0.0,0.0,0.0009582000000000001,0.0,0.0,7.34706e-05,0.5923151219925925,5005.6550959594,0.0015406494429961448,0.0,0.9997683719293982,0.9995317683624999,0.003072200919459256,0.0004682316375000939
2019-06-01 01:41:00-04:00,0.5923151219925925,0.5923151219925925,5010.985932057332,8460.0,,1,0.0,0.0,0.0009596,0.0,0.0,7.34706e-05,0.5923151219925925,5010.985932057332,0.0010649627263044081,0.0,1.000833087980441,0.9995317683624999,0.002007484868416398,0.0004682316375000939
2019-06-01 01:42:00-04:00,0.5923151219925925,0.5923151219925925,5015.132137911281,8467.0,,1,0.0,0.0,0.0009599999999999999,0.0,0.0,7.34706e-05,0.5923151219925925,5015.132137911281,0.0008274231678486732,0.0,1.0016612004645855,0.9995317683624999,0.001179372384271904,0.0004682316375000939
2019-06-01 01:43:00-04:00,0.5923151219925925,0.5923151219925925,5014.835980350284,8466.5,,1,0.0,0.0,0.0009599,0.0,0.0,7.34706e-05,0.5923151219925925,5014.835980350284,-5.9052793197067466e-05,0.0,1.001602049572861,0.9995317683624999,0.0012385232759963838,0.0004682316375000939
2019-06-01 01:44:00-04:00,0.5923151219925925,0.5923151219925925,5015.428295472277,8467.5,,1,0.0,0.0,0.0009591000000000001,0.0,0.0,7.34706e-05,0.5923151219925925,5015.428295472277,0.00011811256127081116,0.0,1.0017203513563102,0.9995317683624999,0.001120221492547202,0.0004682316375000939
2019-06-01 01:45:00-04:00,0.5923151219925925,0.5923151219925925,5017.501398399251,8471.0,,1,0.0,0.0,0.000959,0.0,0.0,7.34706e-05,0.5923151219925925,5017.501398399251,0.00041334514319468774,0.0,1.0021344075983827,0.9995317683624999,0.0007061652504747329,0.0004682316375000939
2019-06-01 01:46:00-04:00,0.5923151219925925,0.5923151219925925,5015.724453033274,8468.0,,1,0.0,0.0,0.0009578,0.0,0.0,7.34706e-05,0.5923151219925925,5015.724453033274,-0.0003541494510682641,0.0,1.0017795022480351,0.9995317683624999,0.0010610706008222781,0.0004682316375000939
2019-06-01 01:47:00-04:00,0.5424721677925926,0.5922777677925926,5013.9274432481925,8465.5,1,1,0.04982640000000001,421.80538920000004,0.0009582000000000001,0.04982640000000001,421.80538920000004,0.00011082480000000001,0.5922777677925926,5013.9274432481925,-0.0003582752206402473,-6.306474140704843e-05,1.0014205894758343,0.99946873315,0.0014199833730230704,0.000531266850000045
2019-06-01 01:48:00-04:00,0.5424721677925926,0.5922777677925926,5020.1463598100145,8476.0,,1,0.0498108,422.19634080000003,0.0009579,0.0498108,422.19634080000003,0.00011082480000000001,0.5922777677925926,5020.1463598100145,0.0012403283917075125,0.0,1.0026626798650018,0.99946873315,0.0001778929838556209,0.000531266850000045
2019-06-01 01:49:00-04:00,0.5424721677925926,0.5922777677925926,5023.70002641677,8482.0,,1,0.049816,422.539312,0.000958,0.049816,422.539312,0.00011082480000000001,0.5922777677925926,5023.70002641677,0.0007078810759792997,0.0,1.0033724458016688,0.99946873315,0.0,0.000531266850000045
2019-06-01 01:50:00-04:00,0.5424721677925926,0.5922777677925926,5033.176470701452,8498.0,,1,0.049842000000000004,423.557316,0.0009585,0.049842000000000004,423.557316,0.00011082480000000001,0.5922777677925926,5033.176470701452,0.001886347559537871,0.0,1.0052651549661145,0.99946873315,0.0,0.000531266850000045
2019-06-01 01:51:00-04:00,0.5424721677925926,0.5922777677925926,5040.579942798859,8510.5,,1,0.0498524,424.2688502,0.0009586999999999999,0.0498524,424.2688502,0.00011082480000000001,0.5922777677925926,5040.579942798859,0.0014709343374910144,0.0,1.0067438340008374,0.99946873315,0.0,0.000531266850000045
2019-06-01 01:52:00-04:00,0.5424721677925926,0.5922777677925926,5028.734387443007,8490.5,,1,0.0498004,422.8302962,0.0009577,0.0498004,422.8302962,0.00011082480000000001,0.5922777677925926,5028.734387443007,-0.002350038188120518,0.0,1.0043779475452805,0.99946873315,0.0023658864555569092,0.000531266850000045
2019-06-01 01:53:00-04:00,0.5424721677925926,0.5922777677925926,5023.70002641677,8482.0,,1,0.049738,421.87771599999996,0.0009565,0.049738,421.87771599999996,0.00011082480000000001,0.5922777677925926,5023.70002641677,-0.0010011188975914687,0.0,1.0033724458016688,0.99946873315,0.0033713881991686012,0.000531266850000045
2019-06-01 01:54:00-04:00,0.5424721677925926,0.5922777677925926,5033.768748469244,8499.0,,1,0.04972240000000001,422.59067760000005,0.0009562000000000001,0.04972240000000001,422.59067760000005,0.00011082480000000001,0.5922777677925926,5033.768748469244,0.00200424428200896,0.0,1.0053834492888922,0.99946873315,0.0013603847119452173,0.000531266850000045
2019-06-01 01:55:00-04:00,0.5424721677925926,0.5922777677925926,5044.133609405614,8516.5,,1,0.04972240000000001,423.46081960000004,0.0009562000000000001,0.04972240000000001,423.46081960000004,0.00011082480000000001,0.5922777677925926,5044.133609405614,0.0020590657724437467,0.0,1.0074535999375045,0.99946873315,0.0,0.000531266850000045
2019-06-01 01:56:00-04:00,0.5424721677925926,0.5922777677925926,5042.949053870029,8514.5,,1,0.049753599999999995,423.62702719999993,0.0009568,0.049753599999999995,423.62702719999993,0.00011082480000000001,0.5922777677925926,5042.949053870029,-0.00023483825515169254,0.0,1.007217011291949,0.99946873315,0.0002365886455555355,0.000531266850000045
2019-06-01 01:57:00-04:00,0.5424721677925926,0.5922777677925926,5044.7258871734075,8517.5,,1,0.0497744,423.953452,0.0009572000000000001,0.0497744,423.953452,0.00011082480000000001,0.5922777677925926,5044.7258871734075,0.00035234012566798256,0.0,1.0075718942602825,0.99946873315,0.0,0.000531266850000045
2019-06-01 01:58:00-04:00,0.5424721677925926,0.5922777677925926,5043.245192753926,8515.0,,1,0.0497744,423.829016,0.0009572000000000001,0.0497744,423.829016,0.00011082480000000001,0.5922777677925926,5043.245192753926,-0.00029351335485761076,0.0,1.0072761584533378,0.99946873315,0.0002957358069446414,0.000531266850000045
2019-06-01 01:59:00-04:00,0.5424721677925926,0.5922777677925926,5041.172220566652,8511.5,,1,0.0497692,423.6105458,0.0009571,0.0497692,423.6105458,0.00011082480000000001,0.5922777677925926,5041.172220566652,-0.000411039342336994,0.0,1.0068621283236154,0.99946873315,0.0007097659366670506,0.000531266850000045
2019-06-01 02:00:00-04:00,0.5922040408925926,0.5922040408925926,5039.064183955071,8509.0,-1,1,0.0,0.0,0.0009572000000000001,0.0,0.0,0.0001481517,0.5922040408925926,5039.064183955071,-0.0004181639744385013,-0.00012448027599409883,1.006441094854324,0.99934431900625,0.0011307994059583937,0.0006556809937500185
2019-06-01 02:01:00-04:00,0.5922040408925926,0.5922040408925926,5050.31606073203,8528.0,,1,0.0,0.0,0.0009573,0.0,0.0,0.0001481517,0.5922040408925926,5050.31606073203,0.0022329298389940355,0.0,1.008688407206214,0.99934431900625,0.0,0.0006556809937500185
2019-06-01 02:02:00-04:00,0.5922040408925926,0.5922040408925926,5054.4614890182775,8535.0,,1,0.0,0.0,0.0009577,0.0,0.0,0.0001481517,0.5922040408925926,5054.4614890182775,0.0008208255159474209,0.0,1.0095163643884892,0.99934431900625,0.0,0.0006556809937500185
2019-06-01 02:03:00-04:00,0.5922040408925926,0.5922040408925926,5050.019958711583,8527.5,,1,0.0,0.0,0.0009574999999999999,0.0,0.0,0.0001481517,0.5922040408925926,5050.019958711583,-0.0008787346221440506,0.0,1.0086292674074802,0.99934431900625,0.0008870969810090834,0.0006556809937500185
2019-06-01 02:04:00-04:00,0.5922040408925926,0.5922040408925926,5057.422509222741,8540.0,,1,0.0,0.0,0.0009577,0.0,0.0,0.0001481517,0.5922040408925926,5057.422509222741,0.0014658457930225577,0.0,1.0101077623758288,0.99934431900625,0.0,0.0006556809937500185
2019-06-01 02:05:00-04:00,0.5922040408925926,0.5922040408925926,5052.092672854707,8531.0,,1,0.0,0.0,0.0009570000000000001,0.0,0.0,0.0001481517,0.5922040408925926,5052.092672854707,-0.0010538641686183015,0.0,1.0090432459986176,0.99934431900625,0.0010645163772111665,0.0006556809937500185
2019-06-01 02:06:00-04:00,0.5922040408925926,0.5922040408925926,5056.830305181848,8539.0,,1,0.0,0.0,0.0009586,0.0,0.0,0.0001481517,0.5922040408925926,5056.830305181848,0.0009377564177706077,0.0,1.0099894827783609,0.99934431900625,0.0001182795974679074,0.0006556809937500185
2019-06-01 02:07:00-04:00,0.5922040408925926,0.5922040408925926,5055.9419991205095,8537.5,,1,0.0,0.0,0.0009599999999999999,0.0,0.0,0.0001481517,0.5922040408925926,5055.9419991205095,-0.00017566459772810905,0.0,1.009812063382159,0.99934431900625,0.0002956989936697685,0.0006556809937500185
2019-06-01 02:08:00-04:00,0.5922040408925926,0.5922040408925926,5050.31606073203,8528.0,,1,0.0,0.0,0.0009614,0.0,0.0,0.0001481517,0.5922040408925926,5050.31606073203,-0.0011127379209371346,0.0,1.0086884072062139,0.99934431900625,0.0014193551696148887,0.0006556809937500185
2019-06-01 02:09:00-04:00,0.5421737462925926,0.5921665462925926,5049.99630678323,8528.0,1,1,0.0500708,427.0037824,0.0009628999999999999,0.0500708,427.0037824,0.0001856463,0.5921665462925926,5049.99630678323,-6.331365105771702e-05,-6.331365105771702e-05,1.008624543460374,0.9992810468687499,0.001483218915454776,0.000718953131250144
2019-06-01 02:10:00-04:00,0.5421737462925926,0.5921665462925926,5056.510138792448,8539.0,,1,0.0500864,427.6877696,0.0009632,0.0500864,427.6877696,0.0001856463,0.5921665462925926,5056.510138792448,0.001289868667917471,0.0,1.0099255366566762,0.9992810468687499,0.00018222571915260666,0.000718953131250144
2019-06-01 02:11:00-04:00,0.5421737462925926,0.5921665462925926,5055.325805699863,8537.0,,1,0.050060400000000005,427.36563480000007,0.0009627,0.050060400000000005,427.36563480000007,0.0001856463,0.5921665462925926,5055.325805699863,-0.0002342194636373307,0.0,1.0096889924391668,0.9992810468687499,0.00041876993666201123,0.000718953131250144
2019-06-01 02:12:00-04:00,0.5421737462925926,0.5921665462925926,5051.476723148961,8530.5,,1,0.0500552,426.9958836,0.0009626,0.0500552,426.9958836,0.0001856463,0.5921665462925926,5051.476723148961,-0.0007613915895513523,0.0,1.008920223732261,0.9992810468687499,0.0011875386435677981,0.000718953131250144
2019-06-01 02:13:00-04:00,0.5421737462925926,0.5921665462925926,5046.147224232328,8521.5,,1,0.0500188,426.2352042,0.0009619,0.0500188,426.2352042,0.0001856463,0.5921665462925926,5046.147224232328,-0.0010550378055214082,0.0,1.0078557747534684,0.9992810468687499,0.0022519876223603408,0.000718953131250144
2019-06-01 02:14:00-04:00,0.5421737462925926,0.5921665462925926,5047.627640598059,8524.0,,1,0.0500344,426.4932256,0.0009622,0.0500344,426.4932256,0.0001856463,0.5921665462925926,5047.627640598059,0.0002933755794165549,0.0,1.008151455025355,0.9992810468687499,0.001956307350473807,0.000718953131250144
2019-06-01 02:15:00-04:00,0.5421737462925926,0.5921665462925926,5045.555057686035,8520.5,,1,0.0500396,426.36241179999996,0.0009622999999999999,0.0500396,426.36241179999996,0.0001856463,0.5921665462925926,5045.555057686035,-0.00041060534960102313,0.0,1.0077375026447135,0.9992810468687499,0.002370259731115265,0.000718953131250144
2019-06-01 02:16:00-04:00,0.5421737462925926,0.5921665462925926,5048.219807144352,8525.0,,1,0.0500032,426.27727999999996,0.0009616,0.0500032,426.27727999999996,0.0001856463,0.5921665462925926,5048.219807144352,0.0005281380200692354,0.0,1.00826972713411,0.9992810468687499,0.0018380352417188828,0.000718953131250144
2019-06-01 02:17:00-04:00,0.5421737462925926,0.5921665462925926,5048.515890417498,8525.5,,1,0.0501176,427.27759879999996,0.0009638,0.0501176,427.27759879999996,0.0001856463,0.5921665462925926,5048.515890417498,5.8651026392908534e-05,0.0,1.0083288631884872,0.9992810468687499,0.0017788991873415316,0.000718953131250144
2019-06-01 02:18:00-04:00,0.5421737462925926,0.5921665462925926,5050.884556602668,8529.5,,1,0.0501176,427.4780692,0.0009638,0.0501176,427.4780692,0.0001856463,0.5921665462925926,5050.884556602668,0.0004691806932144438,0.0,1.008801951623506,0.9992810468687499,0.0013058107523227225,0.000718953131250144
2019-06-01 02:19:00-04:00,0.5421737462925926,0.5921665462925926,5054.141472607278,8535.0,,1,0.050205999999999994,428.50820999999996,0.0009654999999999999,0.050205999999999994,428.50820999999996,0.0001856463,0.5921665462925926,5054.141472607278,0.0006448209156457718,0.0,1.0094524482216571,0.9992810468687499,0.0006553141541716379,0.000718953131250144
2019-06-01 02:20:00-04:00,0.5421737462925926,0.5921665462925926,5056.510138792448,8539.0,,1,0.0502528,429.1086592,0.0009664,0.0502528,429.1086592,0.0001856463,0.5921665462925926,5056.510138792448,0.00046865846514343446,0.0,1.009925536656676,0.9992810468687499,0.0001822257191528287,0.000718953131250144
2019-06-01 02:21:00-04:00,0.5421737462925926,0.5921665462925926,5055.621888973009,8537.5,,1,0.050226799999999995,428.81130499999995,0.0009658999999999999,0.050226799999999995,428.81130499999995,0.0001856463,0.5921665462925926,5055.621888973009,-0.00017566459772810905,0.0,1.009748128493544,0.9992810468687499,0.00035963388228488213,0.000718953131250144
2019-06-01 02:22:00-04:00,0.5421737462925926,0.5921665462925926,5051.180639875814,8530.0,,1,0.0502216,428.390248,0.0009658,0.0502216,428.390248,0.0001856463,0.5921665462925926,5051.180639875814,-0.0008784773060029893,0.0,1.0088610876778834,0.9992810468687499,0.0012466746979453713,0.000718953131250144
2019-06-01 02:23:00-04:00,0.5421737462925926,0.5921665462925926,5051.180639875814,8530.0,,1,0.0502528,428.656384,0.0009664,0.0502528,428.656384,0.0001856463,0.5921665462925926,5051.180639875814,0.0,0.0,1.0088610876778834,0.9992810468687499,0.0012466746979453713,0.000718953131250144
2019-06-01 02:24:00-04:00,0.5421737462925926,0.5921665462925926,5049.700223510084,8527.5,,1,0.0502788,428.75246699999997,0.0009669,0.0502788,428.75246699999997,0.0001856463,0.5921665462925926,5049.700223510084,-0.00029308323563881356,0.0,1.0085654074059967,0.9992810468687499,0.001542354969832127,0.000718953131250144
2019-06-01 02:25:00-04:00,0.5421737462925926,0.5921665462925926,5052.3649729684,8532.0,,1,0.050268400000000005,428.8899888,0.0009667,0.050268400000000005,428.8899888,0.0001856463,0.5921665462925926,5052.3649729684,0.0005277044854881119,0.0,1.009097631895393,0.9992810468687499,0.0010101304804357447,0.000718953131250144
2019-06-01 02:26:00-04:00,0.5421737462925926,0.5921665462925926,5053.845389334131,8534.5,,1,0.050268400000000005,429.01565980000004,0.0009667,0.050268400000000005,429.01565980000004,0.0001856463,0.5921665462925926,5053.845389334131,0.00029301453352070794,0.0,1.0093933121672798,0.9992810468687499,0.000714450208548989,0.000718953131250144
2019-06-01 02:27:00-04:00,0.5421737462925926,0.5921665462925926,5050.884556602668,8529.5,,1,0.0502372,428.49819740000004,0.0009661,0.0502372,428.49819740000004,0.0001856463,0.5921665462925926,5050.884556602668,-0.0005858574023082097,0.0,1.0088019516235063,0.9992810468687499,0.0013058107523225004,0.000718953131250144
